"campaignid","sample","family","genus","species","length","number","range"
"2019-08_Ningaloo_stereo-BRUVs",8.05,"Veliferidae","Velifer","hypselopterus",242.65268,1,2747.96468
"2019-08_Ningaloo_stereo-BRUVs",8.05,"Veliferidae","Velifer","hypselopterus",251.86764,1,3508.24053
"2019-08_Ningaloo_stereo-BRUVs",8.05,"Carangidae","Gnathanodon","speciosus",267.73934,1,3170.00796
"2019-08_Ningaloo_stereo-BRUVs",8.05,"Carangidae","Gnathanodon","speciosus",414.69753,1,3267.2273
"2019-08_Ningaloo_stereo-BRUVs",8.05,"Pomacanthidae","Chaetodontoplus","personifer",193.41679,1,5998.52486
"2019-08_Ningaloo_stereo-BRUVs",8.05,"Nemipteridae","Pentapodus","nagasakiensis",97.39454,1,1326.21512
"2019-08_Ningaloo_stereo-BRUVs",8.05,"Carcharhinidae","Carcharhinus","albimarginatus",1163.92304,1,3422.5948
"2019-08_Ningaloo_stereo-BRUVs",8.05,"Carangidae","Carangoides","fulvoguttatus",274.33579,1,2144.288
"2019-08_Ningaloo_stereo-BRUVs",8.05,"Lethrinidae","Gymnocranius","grandoculis",365.70335,1,1855.61008
"2019-08_Ningaloo_stereo-BRUVs",8.05,"Lethrinidae","Gymnocranius","grandoculis",345.61136,1,2252.25733
"2019-08_Ningaloo_stereo-BRUVs",8.05,"Lethrinidae","Gymnocranius","grandoculis",365.55546,1,1244.87755
"2019-08_Ningaloo_stereo-BRUVs",8.05,"Lethrinidae","Gymnocranius","grandoculis",374.34043,1,2378.65906
"2019-08_Ningaloo_stereo-BRUVs",8.05,"Lethrinidae","Lethrinus","rubrioperculatus",307.15334,1,1921.52976
"2019-08_Ningaloo_stereo-BRUVs",8.05,"Lethrinidae","Lethrinus","rubrioperculatus",258.03802,1,2956.35834
"2019-08_Ningaloo_stereo-BRUVs",8.05,"Lutjanidae","Lutjanus","sebae",400.42999,1,2641.56259
"2019-08_Ningaloo_stereo-BRUVs",8.05,"Lutjanidae","Lutjanus","sebae",520.59422,1,1422.25571
"2019-08_Ningaloo_stereo-BRUVs",8.05,"Lutjanidae","Lutjanus","sebae",423.58608,1,1385.31701
"2019-08_Ningaloo_stereo-BRUVs",8.05,"Lethrinidae","Lethrinus","olivaceus",395.01033,1,5099.33201
"2019-08_Ningaloo_stereo-BRUVs",8.06,"Lutjanidae","Aprion","virescens",808.96154,1,3450.67661
"2019-08_Ningaloo_stereo-BRUVs",8.06,"Carangidae","Carangoides","fulvoguttatus",286.56144,1,2720.01392
"2019-08_Ningaloo_stereo-BRUVs",8.06,"Lethrinidae","Gymnocranius","grandoculis",364.10906,1,2128.68003
"2019-08_Ningaloo_stereo-BRUVs",8.06,"Lethrinidae","Gymnocranius","grandoculis",388.99009,1,1093.59737
"2019-08_Ningaloo_stereo-BRUVs",8.06,"Lethrinidae","Gymnocranius","grandoculis",412.82391,1,1742.47861
"2019-08_Ningaloo_stereo-BRUVs",8.06,"Lethrinidae","Gymnocranius","grandoculis",390.96686,1,1468.43982
"2019-08_Ningaloo_stereo-BRUVs",8.06,"Lethrinidae","Gymnocranius","grandoculis",388.18605,1,1250.19911
"2019-08_Ningaloo_stereo-BRUVs",8.06,"Lethrinidae","Gymnocranius","grandoculis",436.61077,1,2170.79738
"2019-08_Ningaloo_stereo-BRUVs",8.06,"Carangidae","Carangoides","gymnostethus",538.73074,1,1657.51457
"2019-08_Ningaloo_stereo-BRUVs",8.06,"Carangidae","Carangoides","gymnostethus",479.67183,1,2095.01865
"2019-08_Ningaloo_stereo-BRUVs",8.06,"Carangidae","Carangoides","gymnostethus",450.75248,1,1219.26501
"2019-08_Ningaloo_stereo-BRUVs",8.06,"Carangidae","Carangoides","gymnostethus",468.37256,1,1248.23311
"2019-08_Ningaloo_stereo-BRUVs",8.06,"Tetraodontidae","Lagocephalus","sceleratus",571.24161,1,1356.98984
"2019-08_Ningaloo_stereo-BRUVs",8.06,"Tetraodontidae","Lagocephalus","sceleratus",489.28271,1,1460.20912
"2019-08_Ningaloo_stereo-BRUVs",8.06,"Tetraodontidae","Lagocephalus","sceleratus",595.69251,1,1544.53665
"2019-08_Ningaloo_stereo-BRUVs",8.06,"Balistidae","Abalistes","filamentosus",291.45176,1,3353.28063
"2019-08_Ningaloo_stereo-BRUVs",8.06,"Carcharhinidae","Carcharhinus","albimarginatus",1070.28145,1,5305.94538
"2019-08_Ningaloo_stereo-BRUVs",8.06,"Carangidae","Decapterus","spp",122.61416,1,5393.3399
"2019-08_Ningaloo_stereo-BRUVs",8.06,"Carangidae","Decapterus","spp",157.90926,1,5479.61243
"2019-08_Ningaloo_stereo-BRUVs",8.06,"Echeneidae","Echeneis","naucrates",187.47467,1,3053.38828
"2019-08_Ningaloo_stereo-BRUVs",8.07,"Carangidae","Carangoides","chrysophrys",339.44433,1,2616.72073
"2019-08_Ningaloo_stereo-BRUVs",8.07,"Carangidae","Gnathanodon","speciosus",315.91508,1,2480.69013
"2019-08_Ningaloo_stereo-BRUVs",8.07,"Carangidae","Gnathanodon","speciosus",378.41685,1,1752.9034
"2019-08_Ningaloo_stereo-BRUVs",8.07,"Carangidae","Gnathanodon","speciosus",408.52713,1,1706.38485
"2019-08_Ningaloo_stereo-BRUVs",8.07,"Carangidae","Gnathanodon","speciosus",380.04972,1,2814.12909
"2019-08_Ningaloo_stereo-BRUVs",8.07,"Carangidae","Gnathanodon","speciosus",460.5126,1,2587.76078
"2019-08_Ningaloo_stereo-BRUVs",8.07,"Carangidae","Gnathanodon","speciosus",343.66851,1,1925.70078
"2019-08_Ningaloo_stereo-BRUVs",8.07,"Carangidae","Gnathanodon","speciosus",414.50154,1,2209.76297
"2019-08_Ningaloo_stereo-BRUVs",8.07,"Carangidae","Gnathanodon","speciosus",343.92032,1,2416.62624
"2019-08_Ningaloo_stereo-BRUVs",8.07,"Carangidae","Gnathanodon","speciosus",393.71475,1,2127.70374
"2019-08_Ningaloo_stereo-BRUVs",8.07,"Carangidae","Gnathanodon","speciosus",294.45089,1,2984.74881
"2019-08_Ningaloo_stereo-BRUVs",8.07,"Carangidae","Gnathanodon","speciosus",348.48196,1,2398.39246
"2019-08_Ningaloo_stereo-BRUVs",8.07,"Veliferidae","Velifer","hypselopterus",285.35806,1,4214.95149
"2019-08_Ningaloo_stereo-BRUVs",8.07,"Lethrinidae","Lethrinus","rubrioperculatus",252.91486,1,1832.54996
"2019-08_Ningaloo_stereo-BRUVs",8.07,"Lethrinidae","Lethrinus","rubrioperculatus",311.37391,1,1426.33976
"2019-08_Ningaloo_stereo-BRUVs",8.07,"Lethrinidae","Lethrinus","rubrioperculatus",327.88802,1,1310.90822
"2019-08_Ningaloo_stereo-BRUVs",8.07,"Lethrinidae","Lethrinus","rubrioperculatus",328.16508,1,1353.24357
"2019-08_Ningaloo_stereo-BRUVs",8.07,"Lethrinidae","Lethrinus","rubrioperculatus",298.04916,1,1667.09083
"2019-08_Ningaloo_stereo-BRUVs",8.07,"Lethrinidae","Lethrinus","rubrioperculatus",312.58259,1,1805.84197
"2019-08_Ningaloo_stereo-BRUVs",8.07,"Lethrinidae","Lethrinus","rubrioperculatus",299.37281,1,1705.0152
"2019-08_Ningaloo_stereo-BRUVs",8.07,"Lethrinidae","Lethrinus","rubrioperculatus",329.97998,1,1441.20671
"2019-08_Ningaloo_stereo-BRUVs",8.07,"Lethrinidae","Lethrinus","rubrioperculatus",256.96651,1,1972.04383
"2019-08_Ningaloo_stereo-BRUVs",8.07,"Lethrinidae","Lethrinus","rubrioperculatus",319.15214,1,2787.49518
"2019-08_Ningaloo_stereo-BRUVs",8.07,"Lethrinidae","Lethrinus","rubrioperculatus",305.28826,1,1533.2281
"2019-08_Ningaloo_stereo-BRUVs",8.07,"Lethrinidae","Lethrinus","rubrioperculatus",337.94895,1,1409.75298
"2019-08_Ningaloo_stereo-BRUVs",8.07,"Lethrinidae","Lethrinus","rubrioperculatus",328.04465,1,1384.11327
"2019-08_Ningaloo_stereo-BRUVs",8.07,"Lethrinidae","Lethrinus","rubrioperculatus",318.14117,1,1278.8718
"2019-08_Ningaloo_stereo-BRUVs",8.07,"Lethrinidae","Lethrinus","rubrioperculatus",322.60239,1,2041.10416
"2019-08_Ningaloo_stereo-BRUVs",8.07,"Lethrinidae","Lethrinus","rubrioperculatus",306.18085,1,1355.67795
"2019-08_Ningaloo_stereo-BRUVs",8.07,"Lethrinidae","Lethrinus","rubrioperculatus",305.32959,1,1751.79511
"2019-08_Ningaloo_stereo-BRUVs",8.07,"Balistidae","Abalistes","filamentosus",319.9317,1,2319.03904
"2019-08_Ningaloo_stereo-BRUVs",8.07,"Lutjanidae","Lutjanus","sebae",554.67021,1,1561.74441
"2019-08_Ningaloo_stereo-BRUVs",8.07,"Lutjanidae","Lutjanus","sebae",649.72673,1,1638.05375
"2019-08_Ningaloo_stereo-BRUVs",8.07,"Lutjanidae","Lutjanus","sebae",560.14101,1,2482.21834
"2019-08_Ningaloo_stereo-BRUVs",8.07,"Lethrinidae","Lethrinus","punctulatus",406.62618,1,1181.9552
"2019-08_Ningaloo_stereo-BRUVs",8.07,"Lethrinidae","Lethrinus","punctulatus",472.67868,1,1503.35337
"2019-08_Ningaloo_stereo-BRUVs",8.07,"Lethrinidae","Lethrinus","nebulosus",486.64106,1,1391.14764
"2019-08_Ningaloo_stereo-BRUVs",8.07,"Lethrinidae","Lethrinus","nebulosus",455.38547,1,1380.31843
"2019-08_Ningaloo_stereo-BRUVs",8.07,"Triakidae","Hemitriakis","falcata",728.55043,1,1163.26589
"2019-08_Ningaloo_stereo-BRUVs",8.07,"Carangidae","Carangoides","gymnostethus",526.57927,1,1677.62503
"2019-08_Ningaloo_stereo-BRUVs",8.07,"Carangidae","Carangoides","gymnostethus",465.26016,1,1396.38416
"2019-08_Ningaloo_stereo-BRUVs",8.07,"Carangidae","Carangoides","gymnostethus",406.84252,1,1761.4715
"2019-08_Ningaloo_stereo-BRUVs",8.07,"Carangidae","Carangoides","gymnostethus",498.35406,1,1577.41891
"2019-08_Ningaloo_stereo-BRUVs",8.07,"Carangidae","Carangoides","gymnostethus",532.83324,1,1528.23607
"2019-08_Ningaloo_stereo-BRUVs",8.07,"Lethrinidae","Gymnocranius","griseus",274.57066,1,4708.98715
"2019-08_Ningaloo_stereo-BRUVs",8.07,"Balistidae","Pseudobalistes","fuscus",307.15079,1,2000.56209
"2019-08_Ningaloo_stereo-BRUVs",8.07,"Carangidae","Decapterus","spp",306.34203,1,5135.34216
"2019-08_Ningaloo_stereo-BRUVs",8.07,"Carangidae","Decapterus","spp",271.4338,1,5068.37783
"2019-08_Ningaloo_stereo-BRUVs",8.07,"Carangidae","Decapterus","spp",269.97812,1,4215.29503
"2019-08_Ningaloo_stereo-BRUVs",8.07,"Lethrinidae","Gymnocranius","grandoculis",297.84225,1,3713.41866
"2019-08_Ningaloo_stereo-BRUVs",8.07,"Lethrinidae","Gymnocranius","grandoculis",387.9801,1,2927.59012
"2019-08_Ningaloo_stereo-BRUVs",8.07,"Lethrinidae","Gymnocranius","grandoculis",267.61452,1,3932.09733
"2019-08_Ningaloo_stereo-BRUVs",8.07,"Lethrinidae","Gymnocranius","grandoculis",285.14432,1,3759.22761
"2019-08_Ningaloo_stereo-BRUVs",8.07,"Lethrinidae","Gymnocranius","grandoculis",217.78288,1,3317.73451
"2019-08_Ningaloo_stereo-BRUVs",8.12,"Pinguipedidae","Parapercis","nebulosa",58.76669,1,2334.52291
"2019-08_Ningaloo_stereo-BRUVs",8.12,"Pinguipedidae","Parapercis","nebulosa",79.32902,1,1563.77637
"2019-08_Ningaloo_stereo-BRUVs",8.12,"Serranidae","Epinephelus","rivulatus",241.28037,1,1466.95528
"2019-08_Ningaloo_stereo-BRUVs",8.12,"Labridae","Choerodon","sp1",263.52762,1,2045.56198
"2019-08_Ningaloo_stereo-BRUVs",8.12,"Lethrinidae","Gymnocranius","griseus",165.14412,1,1023.07008
"2019-08_Ningaloo_stereo-BRUVs",8.12,"Labridae","Choerodon","zamboangae",255.18977,1,1711.88162
"2019-08_Ningaloo_stereo-BRUVs",8.12,"Labridae","Choerodon","zamboangae",189.21843,1,2167.21579
"2019-08_Ningaloo_stereo-BRUVs",8.12,"Labridae","Choerodon","zamboangae",148.79906,1,2477.16175
"2019-08_Ningaloo_stereo-BRUVs",8.12,"Mullidae","Parupeneus","chrysopleuron",193.53245,1,1805.8001
"2019-08_Ningaloo_stereo-BRUVs",8.12,"Lethrinidae","Lethrinus","ravus",266.15523,1,1665.96449
"2019-08_Ningaloo_stereo-BRUVs",8.12,"Lethrinidae","Lethrinus","ravus",261.05817,1,1380.62349
"2019-08_Ningaloo_stereo-BRUVs",8.12,"Scaridae","Scarus","ghobban",495.54612,1,3852.93318
"2019-08_Ningaloo_stereo-BRUVs",8.12,"Mullidae","Parupeneus","spilurus",348.36181,1,1584.4843
"2019-08_Ningaloo_stereo-BRUVs",8.12,"Labridae","Bodianus","solatus",292.64,1,1987.78261
"2019-08_Ningaloo_stereo-BRUVs",8.12,"Labridae","Bodianus","solatus",266.79321,1,1412.79768
"2019-08_Ningaloo_stereo-BRUVs",8.12,"Balistidae","Pseudobalistes","fuscus",281.25746,1,2265.03636
"2019-08_Ningaloo_stereo-BRUVs",8.12,"Pomacanthidae","Chaetodontoplus","personifer",214.61442,1,1991.43361
"2019-08_Ningaloo_stereo-BRUVs",8.12,"Lethrinidae","Gymnocranius","euanus",371.46904,1,1356.6354
"2019-08_Ningaloo_stereo-BRUVs",8.12,"Serranidae","Epinephelus","areolatus",293.04057,1,1506.95574
"2019-08_Ningaloo_stereo-BRUVs",8.12,"Lutjanidae","Pristipomoides","typus",339.45853,1,3168.76153
"2019-08_Ningaloo_stereo-BRUVs",8.12,"Lutjanidae","Pristipomoides","typus",302.86263,1,2376.18514
"2019-08_Ningaloo_stereo-BRUVs",8.12,"Lethrinidae","Lethrinus","miniatus",440.61042,1,1243.75245
"2019-08_Ningaloo_stereo-BRUVs",8.12,"Lethrinidae","Lethrinus","miniatus",464.46941,1,1564.27198
"2019-08_Ningaloo_stereo-BRUVs",8.12,"Lethrinidae","Lethrinus","miniatus",457.57661,1,990.05821
"2019-08_Ningaloo_stereo-BRUVs",8.12,"Lethrinidae","Lethrinus","miniatus",478.77734,1,1426.50943
"2019-08_Ningaloo_stereo-BRUVs",8.12,"Lethrinidae","Lethrinus","miniatus",434.33904,1,1120.08387
"2019-08_Ningaloo_stereo-BRUVs",8.12,"Lethrinidae","Lethrinus","miniatus",474.46727,1,1513.71834
"2019-08_Ningaloo_stereo-BRUVs",8.12,"Lethrinidae","Lethrinus","miniatus",394.98052,1,1398.3709
"2019-08_Ningaloo_stereo-BRUVs",8.12,"Carangidae","Decapterus","spp",271.28504,1,2495.7167
"2019-08_Ningaloo_stereo-BRUVs",8.12,"Carangidae","Decapterus","spp",277.08298,1,2524.66387
"2019-08_Ningaloo_stereo-BRUVs",8.12,"Carangidae","Decapterus","spp",267.05212,1,3341.00168
"2019-08_Ningaloo_stereo-BRUVs",8.12,"Carangidae","Decapterus","spp",281.61154,1,3745.02589
"2019-08_Ningaloo_stereo-BRUVs",8.12,"Carangidae","Decapterus","spp",304.08226,1,3287.7914
"2019-08_Ningaloo_stereo-BRUVs",8.12,"Carangidae","Decapterus","spp",263.34573,1,3179.26274
"2019-08_Ningaloo_stereo-BRUVs",8.12,"Balistidae","Sufflamen","fraenatum",238.32591,1,4878.63326
"2019-08_Ningaloo_stereo-BRUVs",9.01,"Labridae","Unknown","sp1",122.75037,1,3219.38749
"2019-08_Ningaloo_stereo-BRUVs",9.01,"Lutjanidae","Pristipomoides","typus",221.59812,1,3483.28019
"2019-08_Ningaloo_stereo-BRUVs",9.01,"Pinguipedidae","Parapercis","nebulosa",93.7901,1,1933.34699
"2019-08_Ningaloo_stereo-BRUVs",9.01,"Pinguipedidae","Parapercis","nebulosa",78.72414,1,2046.27013
"2019-08_Ningaloo_stereo-BRUVs",9.01,"Pinguipedidae","Parapercis","nebulosa",51.96604,1,2633.13972
"2019-08_Ningaloo_stereo-BRUVs",9.01,"Pinguipedidae","Parapercis","nebulosa",65.83708,1,2665.98852
"2019-08_Ningaloo_stereo-BRUVs",9.01,"Lutjanidae","Pristipomoides","multidens",419.29241,1,4156.70631
"2019-08_Ningaloo_stereo-BRUVs",9.01,"Lutjanidae","Pristipomoides","multidens",473.47003,1,2231.65403
"2019-08_Ningaloo_stereo-BRUVs",9.01,"Lutjanidae","Pristipomoides","multidens",625.87852,1,3267.79708
"2019-08_Ningaloo_stereo-BRUVs",9.01,"Lethrinidae","Lethrinus","miniatus",397.17165,1,1667.85841
"2019-08_Ningaloo_stereo-BRUVs",9.01,"Lethrinidae","Lethrinus","miniatus",427.26014,1,1725.97655
"2019-08_Ningaloo_stereo-BRUVs",9.01,"Lethrinidae","Lethrinus","miniatus",414.70215,1,1798.6781
"2019-08_Ningaloo_stereo-BRUVs",9.01,"Lethrinidae","Lethrinus","miniatus",447.7487,1,1656.29125
"2019-08_Ningaloo_stereo-BRUVs",9.01,"Lethrinidae","Lethrinus","miniatus",418.84502,1,1702.2791
"2019-08_Ningaloo_stereo-BRUVs",9.01,"Lethrinidae","Lethrinus","miniatus",383.12555,1,1268.56105
"2019-08_Ningaloo_stereo-BRUVs",9.01,"Carangidae","Seriola","dumerili",414.12975,1,4606.28642
"2019-08_Ningaloo_stereo-BRUVs",9.01,"Carangidae","Seriola","dumerili",467.74856,1,5040.86258
"2019-08_Ningaloo_stereo-BRUVs",9.01,"Carangidae","Seriola","dumerili",473.42757,1,2045.7218
"2019-08_Ningaloo_stereo-BRUVs",9.01,"Labridae","Choerodon","zamboangae",274.65645,1,1545.18912
"2019-08_Ningaloo_stereo-BRUVs",9.01,"Lethrinidae","Gymnocranius","grandoculis",319.50006,1,2430.27991
"2019-08_Ningaloo_stereo-BRUVs",9.01,"Lethrinidae","Gymnocranius","grandoculis",328.0993,1,2842.36392
"2019-08_Ningaloo_stereo-BRUVs",9.01,"Lethrinidae","Gymnocranius","grandoculis",380.36357,1,2023.65229
"2019-08_Ningaloo_stereo-BRUVs",9.01,"Nemipteridae","Pentapodus","nagasakiensis",125.95854,1,4058.66536
"2019-08_Ningaloo_stereo-BRUVs",9.01,"Nemipteridae","Pentapodus","nagasakiensis",100.95405,1,4081.09154
"2019-08_Ningaloo_stereo-BRUVs",9.01,"Echeneidae","Echeneis","naucrates",213.49698,1,2991.0555
"2019-08_Ningaloo_stereo-BRUVs",9.01,"Echeneidae","Echeneis","naucrates",301.23847,1,2978.13938
"2019-08_Ningaloo_stereo-BRUVs",9.02,"Triakidae","Hemitriakis","falcata",644.03848,1,1317.66981
"2019-08_Ningaloo_stereo-BRUVs",9.02,"Nemipteridae","Parascolopsis","inermis",291.7453,1,3422.7098
"2019-08_Ningaloo_stereo-BRUVs",9.02,"Lethrinidae","Gymnocranius","grandoculis",314.20337,1,2172.79402
"2019-08_Ningaloo_stereo-BRUVs",9.02,"Lethrinidae","Gymnocranius","grandoculis",294.76989,1,3132.55636
"2019-08_Ningaloo_stereo-BRUVs",9.02,"Lethrinidae","Gymnocranius","grandoculis",268.29025,1,1557.30242
"2019-08_Ningaloo_stereo-BRUVs",9.02,"Carcharhinidae","Carcharhinus","plumbeus",1040.20742,1,1574.9756
"2019-08_Ningaloo_stereo-BRUVs",9.02,"Lutjanidae","Pristipomoides","multidens",296.52004,1,4591.36027
"2019-08_Ningaloo_stereo-BRUVs",9.02,"Lutjanidae","Pristipomoides","multidens",310.96343,1,2385.09297
"2019-08_Ningaloo_stereo-BRUVs",9.02,"Lutjanidae","Pristipomoides","multidens",381.2934,1,1680.34949
"2019-08_Ningaloo_stereo-BRUVs",9.02,"Lutjanidae","Pristipomoides","multidens",370.21965,1,3775.56102
"2019-08_Ningaloo_stereo-BRUVs",9.02,"Lutjanidae","Pristipomoides","multidens",313.28788,1,4013.48754
"2019-08_Ningaloo_stereo-BRUVs",9.02,"Lutjanidae","Pristipomoides","multidens",317.77528,1,3091.32901
"2019-08_Ningaloo_stereo-BRUVs",9.02,"Lutjanidae","Pristipomoides","multidens",434.59101,1,2899.02068
"2019-08_Ningaloo_stereo-BRUVs",9.02,"Lutjanidae","Pristipomoides","multidens",195.24621,1,3496.61927
"2019-08_Ningaloo_stereo-BRUVs",9.02,"Lutjanidae","Pristipomoides","multidens",274.74197,1,3945.47103
"2019-08_Ningaloo_stereo-BRUVs",9.06,"Microdesmidae","Ptereleotris","sp1",52.07334,1,2348.38268
"2019-08_Ningaloo_stereo-BRUVs",9.06,"Microdesmidae","Ptereleotris","sp1",40.0102,1,2585.85238
"2019-08_Ningaloo_stereo-BRUVs",9.06,"Carangidae","Carangoides","caeruleopinnatus",283.78132,1,5279.36184
"2019-08_Ningaloo_stereo-BRUVs",9.06,"Lethrinidae","Lethrinus","miniatus",389.38598,1,1595.48508
"2019-08_Ningaloo_stereo-BRUVs",9.06,"Lethrinidae","Lethrinus","miniatus",440.37669,1,1242.60596
"2019-08_Ningaloo_stereo-BRUVs",9.06,"Lethrinidae","Lethrinus","miniatus",394.00947,1,1315.5794
"2019-08_Ningaloo_stereo-BRUVs",9.06,"Lethrinidae","Lethrinus","miniatus",396.71306,1,1211.71002
"2019-08_Ningaloo_stereo-BRUVs",9.06,"Lethrinidae","Lethrinus","miniatus",415.49545,1,1358.21489
"2019-08_Ningaloo_stereo-BRUVs",9.06,"Lethrinidae","Lethrinus","miniatus",384.33554,1,1309.17032
"2019-08_Ningaloo_stereo-BRUVs",9.06,"Lethrinidae","Lethrinus","miniatus",350.34271,1,1265.58081
"2019-08_Ningaloo_stereo-BRUVs",9.06,"Lethrinidae","Lethrinus","miniatus",431.65973,1,1325.08576
"2019-08_Ningaloo_stereo-BRUVs",9.06,"Lutjanidae","Pristipomoides","multidens",363.84446,1,4182.77499
"2019-08_Ningaloo_stereo-BRUVs",9.06,"Lutjanidae","Pristipomoides","multidens",422.21209,1,3790.43165
"2019-08_Ningaloo_stereo-BRUVs",9.06,"Lutjanidae","Pristipomoides","multidens",333.14585,1,4575.10695
"2019-08_Ningaloo_stereo-BRUVs",9.06,"Acanthuridae","Acanthurus","grammoptilus",241.80341,1,3759.55528
"2019-08_Ningaloo_stereo-BRUVs",9.06,"Lethrinidae","Gymnocranius","grandoculis",343.26185,1,3173.22108
"2019-08_Ningaloo_stereo-BRUVs",9.06,"Lethrinidae","Gymnocranius","grandoculis",265.06049,1,2918.71357
"2019-08_Ningaloo_stereo-BRUVs",9.06,"Labridae","Choerodon","zamboangae",297.76754,1,1634.54443
"2019-08_Ningaloo_stereo-BRUVs",9.06,"Labridae","Bodianus","solatus",230.43079,1,4170.37
"2019-08_Ningaloo_stereo-BRUVs",9.07,"Carangidae","Carangoides","caeruleopinnatus",323.43471,1,4000.46663
"2019-08_Ningaloo_stereo-BRUVs",9.07,"Lethrinidae","Lethrinus","miniatus",396.80356,1,1483.50115
"2019-08_Ningaloo_stereo-BRUVs",9.07,"Lethrinidae","Lethrinus","miniatus",399.81681,1,1839.71672
"2019-08_Ningaloo_stereo-BRUVs",9.07,"Lethrinidae","Lethrinus","miniatus",378.6765,1,1437.4035
"2019-08_Ningaloo_stereo-BRUVs",9.07,"Lethrinidae","Lethrinus","miniatus",354.27473,1,1843.35141
"2019-08_Ningaloo_stereo-BRUVs",9.07,"Triakidae","Hypogaleus","hyugaensis",593.04625,1,4081.481
"2019-08_Ningaloo_stereo-BRUVs",9.07,"Lutjanidae","Pristipomoides","multidens",310.32549,1,4078.53432
"2019-08_Ningaloo_stereo-BRUVs",9.07,"Lutjanidae","Pristipomoides","multidens",453.35673,1,2275.60034
"2019-08_Ningaloo_stereo-BRUVs",9.07,"Lutjanidae","Pristipomoides","multidens",306.32222,1,2888.5213
"2019-08_Ningaloo_stereo-BRUVs",9.07,"Lutjanidae","Pristipomoides","multidens",219.40253,1,3357.99028
"2019-08_Ningaloo_stereo-BRUVs",9.07,"Lutjanidae","Pristipomoides","multidens",354.45677,1,3284.75268
"2019-08_Ningaloo_stereo-BRUVs",9.07,"Lutjanidae","Lutjanus","sebae",383.0254,1,4006.12105
"2019-08_Ningaloo_stereo-BRUVs",9.07,"Triakidae","Hemitriakis","falcata",639.93114,1,1763.80226
"2019-08_Ningaloo_stereo-BRUVs",9.07,"Triakidae","Hemitriakis","falcata",556.16177,1,3201.95177
"2019-08_Ningaloo_stereo-BRUVs",9.08,"Carcharhinidae","Carcharhinus","plumbeus",1206.94222,1,1559.87796
"2019-08_Ningaloo_stereo-BRUVs",9.08,"Ariidae","Netuma","thalassina",724.21281,1,1220.31525
"2019-08_Ningaloo_stereo-BRUVs",9.08,"Sparidae","Dentex","carpenteri",149.57165,1,1189.08959
"2019-08_Ningaloo_stereo-BRUVs",9.08,"Sparidae","Dentex","carpenteri",181.43073,1,1294.04726
"2019-08_Ningaloo_stereo-BRUVs",9.08,"Sparidae","Dentex","carpenteri",190.99069,1,962.5835
"2019-08_Ningaloo_stereo-BRUVs",9.08,"Sparidae","Dentex","carpenteri",197.01003,1,1361.2148
"2019-08_Ningaloo_stereo-BRUVs",9.08,"Sparidae","Dentex","carpenteri",191.14578,1,1175.47241
"2019-08_Ningaloo_stereo-BRUVs",9.08,"Sparidae","Dentex","carpenteri",207.13395,1,1295.09419
"2019-08_Ningaloo_stereo-BRUVs",9.08,"Sparidae","Dentex","carpenteri",182.06941,1,1397.1353
"2019-08_Ningaloo_stereo-BRUVs",9.08,"Sparidae","Dentex","carpenteri",189.8489,1,1334.56888
"2019-08_Ningaloo_stereo-BRUVs",9.08,"Sparidae","Dentex","carpenteri",151.16093,1,1250.97941
"2019-08_Ningaloo_stereo-BRUVs",9.08,"Sparidae","Dentex","carpenteri",194.87667,1,1121.18997
"2019-08_Ningaloo_stereo-BRUVs",9.08,"Sparidae","Dentex","carpenteri",181.93344,1,979.05068
"2019-08_Ningaloo_stereo-BRUVs",9.08,"Sparidae","Dentex","carpenteri",141.45256,1,1526.44065
"2019-08_Ningaloo_stereo-BRUVs",9.08,"Sparidae","Dentex","carpenteri",154.37645,1,1838.64938
"2019-08_Ningaloo_stereo-BRUVs",9.08,"Sparidae","Dentex","carpenteri",198.94456,1,1270.41283
"2019-08_Ningaloo_stereo-BRUVs",9.08,"Sparidae","Dentex","carpenteri",194.55577,1,1553.42155
"2019-08_Ningaloo_stereo-BRUVs",9.08,"Sparidae","Dentex","carpenteri",191.23486,1,1207.68769
"2019-08_Ningaloo_stereo-BRUVs",9.08,"Triakidae","Hemitriakis","falcata",658.80135,1,1812.87499
"2019-08_Ningaloo_stereo-BRUVs",9.08,"Lethrinidae","Gymnocranius","grandoculis",346.91135,1,1760.28037
"2019-08_Ningaloo_stereo-BRUVs",10.02,"Lethrinidae","Gymnocranius","griseus",189.41003,1,3500.94048
"2019-08_Ningaloo_stereo-BRUVs",10.02,"Scaridae","Scarus","ghobban",378.53474,1,4150.19723
"2019-08_Ningaloo_stereo-BRUVs",10.02,"Mullidae","Parupeneus","chrysopleuron",253.44471,1,2591.42902
"2019-08_Ningaloo_stereo-BRUVs",10.02,"Labridae","Bodianus","solatus",257.79731,1,3433.53012
"2019-08_Ningaloo_stereo-BRUVs",10.02,"Labridae","Bodianus","solatus",309.28818,1,1754.37788
